Row	Column	Assay	Sample		Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
65	22	AY120	8B-rep2		-1	23.68463	80.05039		0.9999692	10218.63	0.7811378	1.944874	FALSE	FALSE	FALSE	6.72E-05										6	6843.247	1.376912	26.49796	15325.09	-6.974033	3.239447		
65	23	AY120	8B-rep3		-1	23.10863	80.02029		0.9999773	5938.845	0.7949242	1.947753	FALSE	FALSE	FALSE	9.25E-05										9	6963.844	1.374105	25.91827	14379.87	-1.826387	3.064933		
2	36	AY121	1A-rep1														NoAmplification																	
2	37	AY121	1A-rep2														NoAmplification																	
2	38	AY121	1A-rep3														NoAmplification																	
2	42	AY121	5B-rep1		-1	27.69267	88.40418		0.9999443	12662.81	0.69761	1.800311	FALSE	FALSE	FALSE	3.01E-05										20	10206.99	1.542304	30.72382	13498.49	-7.394533	2.322475		
2	43	AY121	5B-rep2		-1	27.72307	88.0771		0.9998996	19107.8	0.6970451	1.811718	FALSE	FALSE	FALSE	2.25E-05										7	9841.755	1.527228	30.73436	12369.92	-9.863387	2.256882		
2	44	AY121	5B-rep3		-1	27.30058	88.22906		0.9999763	5846.646	0.7237816	1.854419	FALSE	FALSE	FALSE	1.59E-05										14	10015.23	1.474194	30.24203	12869.92	6.639568	2.285035		
2	45	AY121	8B-rep1		-1	29.66491	89.03895		0.9999396	22592.05	0.6080443	1.960001	FALSE	FALSE	FALSE	7.25E-07	CtIsLarge									13	8491.238	1.362338	32.45905	16130.15	-5.729857	2.899623		
2	46	AY121	8B-rep2		-1	30.30962	87.15224		0.9999626	11796.3	0.5767027	1.932863	FALSE	FALSE	FALSE	6.21E-07	CtIsLarge									10	5949.636	1.388802	33.13861	14313.21	-5.360504	3.405729		
2	47	AY121	8B-rep3		-1	33.4793	87.16998		0.9999686	5291.764	0.4138429	1.888076	FALSE	FALSE	FALSE	1.29E-07	CtIsLarge									9	7022.192	1.435808	36.3702	12927.93	-8.060674	2.841011		
11	36	AY122	1A-rep1														NoAmplification																	
11	37	AY122	1A-rep2														NoAmplification																	
11	38	AY122	1A-rep3														NoAmplification																	
11	42	AY122	5B-rep1		-1	23.75835	76.62133		0.9999589	12649.34	0.7927648	2.022171	FALSE	FALSE	FALSE	2.27E-05										15	8636.45	1.306719	26.47924	14326.37	11.28122	2.658826		
11	43	AY122	5B-rep2		-1	23.53236	76.53507		0.9999516	10554.89	0.8004881	2.048934	FALSE	FALSE	FALSE	1.58E-05										7	8418.169	1.284689	26.22424	11577.76	14.46012	2.37533		
11	44	AY122	5B-rep3		-1	23.24442	76.48292		0.9998943	17083.07	0.8061384	2.072956	FALSE	FALSE	FALSE	1.40E-05										13	10261.29	1.265796	25.91142	10891.71	13.50048	2.061437		
11	45	AY122	8B-rep1														NoAmplification																	
11	46	AY122	8B-rep2														NoAmplification																	
11	47	AY122	8B-rep3														NoAmplification																	
20	36	AY123	1A-rep1														NoAmplification																	
20	37	AY123	1A-rep2														NoAmplification																	
20	38	AY123	1A-rep3														NoAmplification																	
20	42	AY123	5B-rep1														NoAmplification																	
20	43	AY123	5B-rep2		-1	28.98514	73.5527		0.9999714	5795.184	0.6457838	2.022556	FALSE	FALSE	FALSE	3.47E-07										16	9776.329	1.306395	31.7056	12036.16	6.482997	2.231153		
20	44	AY123	5B-rep3		-1	30.58524	74.75191		0.9999605	8373.753	0.5858116	2.020288	FALSE	FALSE	FALSE	1.03E-07	CtIsLarge									10	11130.17	1.30831	33.30823	11791.83	-3.103705	2.059447		
20	45	AY123	8B-rep1														NoAmplification																	
20	46	AY123	8B-rep2														NoAmplification																	
20	47	AY123	8B-rep3														NoAmplification																	
29	36	AY124	1A-rep1														NoAmplification																	
29	37	AY124	1A-rep2														NoAmplification																	
29	38	AY124	1A-rep3														NoAmplification																	
29	42	AY124	5B-rep1		-1	21.98331	79.46961		0.9999465	13533.66	0.8317745	1.935777	FALSE	FALSE	FALSE	0.000228208										12	8171.202	1.385891	24.80847	13568.22	27.94352	2.660493		
29	43	AY124	5B-rep2		-1	21.87644	79.45639		0.9999232	13072.8	0.8351034	1.930169	FALSE	FALSE	FALSE	0.000214286										7	8544.559	1.391508	24.709	11034.62	18.745	2.291421		
29	44	AY124	5B-rep3		-1	21.41987	79.43889		0.9999409	9580.035	0.8403371	1.85677	FALSE	FALSE	FALSE	0.000683914										10	9638.149	1.47142	24.35767	10574.23	5.16748	2.097122		
29	45	AY124	8B-rep1														MultipleMeltPeaks																	
29	46	AY124	8B-rep2		-1	29.91429	79.24215		0.9999877	2774.857	0.5806648	1.889797	FALSE	FALSE	FALSE	1.54E-06	CtIsLarge									8	5206.219	1.433919	32.8027	13279.68	-1.323479	3.550733		
29	47	AY124	8B-rep3														NoAmplification																	
38	36	AY125	1A-rep1														NoAmplification																	
38	37	AY125	1A-rep2														NoAmplification																	
38	38	AY125	1A-rep3														NoAmplification																	
38	42	AY125	5B-rep1		-1	20.0941	78.88419		0.9999499	13289.68	0.8451582	1.995567	FALSE	FALSE	FALSE	0.000479428										10	7461.604	1.329719	22.84528	13871.82	25.15712	2.859094		
38	43	AY125	5B-rep2		-1	19.54318	78.84114		0.9999214	18634.24	0.8550813	1.930383	FALSE	FALSE	FALSE	0.001295465										12	8817.104	1.391292	22.37545	12501.55	17.5622	2.417875		
38	44	AY125	5B-rep3		-1	19.62212	78.80598		0.9998322	42593.44	0.8538566	1.994895	FALSE	FALSE	FALSE	0.000620053										6	9699.979	1.330316	22.37409	12493.06	43.18308	2.287947		
38	45	AY125	8B-rep1		-1	24.8315	78.89627		0.9999809	5421.604	0.7638211	1.943482	FALSE	FALSE	FALSE	2.79E-05										9	7213.538	1.378276	27.64663	14372.55	1.333165	2.992441		
38	46	AY125	8B-rep2		-1	25.84972	78.80911		0.9999917	2523.133	0.7333961	1.976487	FALSE	FALSE	FALSE	8.67E-06										14	6882.243	1.34694	28.62358	14689.02	6.83447	3.134336		
38	47	AY125	8B-rep3		-1	25.11175	78.81228		0.9999563	10697.49	0.7573842	1.973143	FALSE	FALSE	FALSE	1.46E-05										3	7650.063	1.350024	27.88968	13732.06	2.889682	2.795026		
47	36	AY126	1A-rep1														NoAmplification																	
47	37	AY126	1A-rep2														NoAmplification																	
47	38	AY126	1A-rep3														NoAmplification																	
47	42	AY126	5B-rep1		-1	18.05138	79.06902		0.9994604	125752.9	0.8851829	1.807667	FALSE	FALSE	FALSE	0.01308359										6	7106.396	1.532535	21.06966	12232.43	17.53279	2.721327		
47	43	AY126	5B-rep2		-1	17.22638	79.04955		0.9995383	70401.52	0.8873702	1.855384	FALSE	FALSE	FALSE	0.01109602										10	7940.086	1.473054	20.16632	9788.674	24.05499	2.232817		
47	44	AY126	5B-rep3		-1	17.1277	78.95155		0.9993946	67973.84	0.9013317	1.719221	FALSE	FALSE	FALSE	0.04458462	LowEfficiency									6	9966.174	1.662549	20.31721	9046.717	3.633708	1.907742		
47	45	AY126	8B-rep1		-1	24.16212	79.06937		0.9999714	7153.873	0.7825376	1.993876	FALSE	FALSE	FALSE	2.29E-05										4	6231.121	1.33122	26.91528	13847.1	7.330905	3.222248		
47	46	AY126	8B-rep2		-1	25.56054	78.86795		0.9997079	57702.65	0.7410591	1.861023	FALSE	FALSE	FALSE	4.36E-05										9	5519.858	1.466438	28.49177	11958.44	-1.652283	3.166441		
47	47	AY126	8B-rep3		-1	25.00785	78.84711		0.9993452	104936.4	0.7512388	1.771935	FALSE	FALSE	FALSE	0.000205864	LowEfficiency									11	5820.284	1.581642	28.09081	10638.58	-17.11872	2.827845		
56	36	AY127	1A-rep1														CtIsLarge. CurveFitFailed																	
56	37	AY127	1A-rep2														LowEfficiency. CtIsLarge. CurveFitFailed																	
56	38	AY127	1A-rep3														NoAmplification																	
56	42	AY127	5B-rep1		-1	19.30824	84.33195		0.9999806	6900.47	0.8460494	1.954734	FALSE	FALSE	FALSE	0.001386308										5	6690.941	1.367363	22.109	14588.16	36.79758	3.180285		
56	43	AY127	5B-rep2		-1	18.80216	84.35453		0.9998717	33992.58	0.8449557	1.985341	FALSE	FALSE	FALSE	0.001326684										17	8847.973	1.338871	21.5654	13122.41	43.02568	2.483098		
56	44	AY127	5B-rep3		-1	18.59697	84.31707		0.9999501	12310.1	0.8454896	1.94569	FALSE	FALSE	FALSE	0.002193654										14	9298.221	1.376115	21.40926	12526.1	38.07976	2.347151		
56	45	AY127	8B-rep1		-1	26.90601	84.38586		0.9999771	6996.913	0.7083907	1.948728	FALSE	FALSE	FALSE	6.02E-06										7	7651.316	1.373158	29.7144	15041.07	1.269717	2.965815		
56	46	AY127	8B-rep2		-1	26.3621	84.3645		0.9999661	11591.51	0.7220179	1.951372	FALSE	FALSE	FALSE	8.48E-06										13	6697.783	1.370599	29.16712	14812.54	1.251801	3.211559		
56	47	AY127	8B-rep3		-1	26.6186	84.34724		0.9999746	7496.243	0.7169856	1.951043	FALSE	FALSE	FALSE	6.76E-06										9	7685.664	1.370916	29.42404	14165.65	5.307913	2.843127		
65	36	AY128	1A-rep1														NoAmplification																	
65	37	AY128	1A-rep2														NoAmplification																	
65	38	AY128	1A-rep3														NoAmplification																	
65	42	AY128	5B-rep1		-1	19.54432	84.46556		0.9999734	9288.219	0.8414569	1.936852	FALSE	FALSE	FALSE	0.001467659										13	7171.073	1.384821	22.36807	15187.53	18.38327	3.117888		
65	43	AY128	5B-rep2		-1	18.9126	84.46074		0.9999363	12806.16	0.848647	1.963122	FALSE	FALSE	FALSE	0.0013786										5	8288.968	1.359385	21.70285	11831.33	26.9345	2.427359		
65	44	AY128	5B-rep3		-1	18.49133	84.46764		0.9999003	20223.57	0.8355553	1.947787	FALSE	FALSE	FALSE	0.002135272										20	9930.943	1.374071	21.30093	11532.12	7.354976	2.161231		
65	45	AY128	8B-rep1		-1	26.72023	84.4854		0.9999716	9595.354	0.7073085	1.973305	FALSE	FALSE	FALSE	4.92E-06										18	7066.063	1.349874	29.49796	15211.76	7.36839	3.152792		
65	46	AY128	8B-rep2		-1	28.01762	84.3942		0.9999681	8286.822	0.648791	1.932013	FALSE	FALSE	FALSE	3.30E-06										16	6423.634	1.389655	30.84774	14405.86	-15.13858	3.242634		
65	47	AY128	8B-rep3		-1	27.77047	84.38699		0.9999572	10683.79	0.6581855	1.939745	FALSE	FALSE	FALSE	3.30E-06										16	6775.632	1.381955	30.59045	13548	-11.53579	2.999518		
2	48	AY129	1A-rep1														NoAmplification																	
2	49	AY129	1A-rep2														NoAmplification																	
2	50	AY129	1A-rep3														NoAmplification																	
2	54	AY129	5B-rep1		-1	25.9791	85.16859		0.9999813	4178.551	0.7366998	1.901766	FALSE	FALSE	FALSE	2.00E-05										18	5126.412	1.420971	28.85046	13130.14	9.325653	3.561273		
2	55	AY129	5B-rep2		-1	25.304	85.20351		0.9999871	3621.466	0.7549323	1.896578	FALSE	FALSE	FALSE	3.57E-05										14	5174.191	1.426543	28.18269	13569.26	3.868649	3.622489		
2	56	AY129	5B-rep3		-1	25.65566	85.21513		0.999988	2104.339	0.7448195	1.888673	FALSE	FALSE	FALSE	2.59E-05										21	6518.141	1.435152	28.54569	11271.15	1.691643	2.729197		
2	57	AY129	8B-rep1		-1	28.5984	85.0424		0.9998562	28691.08	0.6253043	1.874364	FALSE	FALSE	FALSE	4.50E-06										14	4737.05	1.451109	31.50945	12131.3	-10.81389	3.560939		
2	58	AY129	8B-rep2		-1	29.82068	84.9338		0.9999617	7173.875	0.5724725	1.873501	FALSE	FALSE	FALSE	1.97E-06	CtIsLarge									12	4185.172	1.452086	32.73302	12123.07	-9.772288	3.896672		
2	59	AY129	8B-rep3		-1	28.22938	84.92372		0.9996352	58675.24	0.633233	1.773723	FALSE	FALSE	FALSE	2.67E-05	LowEfficiency									18	4416.979	1.579082	31.30896	10919.35	-15.60649	3.472131		
36	24	AY13	1A-rep1														NoAmplification																	
36	25	AY13	1A-rep2														NoAmplification																	
36	26	AY13	1A-rep3														NoAmplification																	
36	30	AY13	5B-rep1														NoAmplification																	
36	31	AY13	5B-rep2														NoAmplification																	
36	32	AY13	5B-rep3														NoAmplification																	
36	33	AY13	8B-rep1														NoAmplification																	
36	34	AY13	8B-rep2														NoAmplification																	
36	35	AY13	8B-rep3														NoAmplification																	
11	48	AY130	1A-rep1														NoAmplification																	
11	49	AY130	1A-rep2														NoAmplification																	
11	50	AY130	1A-rep3														NoAmplification																	
11	54	AY130	5B-rep1		-1	28.77609	79.13509		0.9999722	3670.617	0.6038343	1.913189	FALSE	FALSE	FALSE	1.78E-06										13	6344.97	1.408914	31.63157	9997.741	-12.1588	2.575696		
11	55	AY130	5B-rep2		-1	27.62194	79.2191		0.9999564	6693.736	0.6513376	1.909729	FALSE	FALSE	FALSE	4.54E-06										12	9191.906	1.412536	30.48219	10692.06	-22.31903	2.163204		
11	56	AY130	5B-rep3		-1	27.1942	79.11128		0.9997305	34080.5	0.6522183	1.860783	FALSE	FALSE	FALSE	1.15E-05										10	8479.492	1.466718	30.1258	9540.196	-35.34781	2.125091		
11	57	AY130	8B-rep1														NoAmplification																	
11	58	AY130	8B-rep2														NoAmplification																	
11	59	AY130	8B-rep3														NoAmplification																	
20	48	AY131	1A-rep1														NoAmplification																	
20	49	AY131	1A-rep2														NoAmplification																	
20	50	AY131	1A-rep3														NoAmplification																	
20	54	AY131	5B-rep1														NoAmplification																	
20	55	AY131	5B-rep2														NoAmplification																	
20	56	AY131	5B-rep3														NoAmplification																	
20	57	AY131	8B-rep1														NoAmplification																	
20	58	AY131	8B-rep2														NoAmplification																	
20	59	AY131	8B-rep3														NoAmplification																	
29	48	AY132	1A-rep1														NoAmplification																	
29	49	AY132	1A-rep2														NoAmplification																	
29	50	AY132	1A-rep3														NoAmplification																	
29	54	AY132	5B-rep1		-1	27.15845	79.82995		0.9993787	63095.64	0.6821872	1.762446	FALSE	FALSE	FALSE	4.97E-05	LowEfficiency									9	6049.869	1.595419	30.25954	8584.321	-7.35741	2.418927		
29	55	AY132	5B-rep2		-1	24.31112	79.92695		0.9992818	71006.72	0.7734876	1.789497	FALSE	FALSE	FALSE	0.000201434	LowEfficiency									8	8262.557	1.556979	27.3616	8634.06	-16.16747	2.044962		
29	56	AY132	5B-rep3														LowEfficiency. CurveFitFailed																	
29	57	AY132	8B-rep1														NoAmplification																	
29	58	AY132	8B-rep2														NoAmplification																	
29	59	AY132	8B-rep3														NoAmplification																	
38	48	AY133	1A-rep1														NoAmplification																	
38	49	AY133	1A-rep2														NoAmplification																	
38	50	AY133	1A-rep3														NoAmplification																	
38	54	AY133	5B-rep1		-1	19.2375	85.48564		0.9993883	125280.9	0.8710236	1.841549	FALSE	FALSE	FALSE	0.003931926										14	5477.141	1.489641	22.19929	11658.87	8.274676	3.128641		
38	55	AY133	5B-rep2		-1	19.2737	85.53777		0.9996049	85520.27	0.872242	1.90015	FALSE	FALSE	FALSE	0.002019007										3	5537.899	1.422701	22.14734	11637.12	20.3145	3.101359		
38	56	AY133	5B-rep3		-1	19.07167	85.42104		0.9992497	97606.2	0.8817195	1.66968	FALSE	FALSE	FALSE	0.02811835	LowEfficiency									3	6483.673	1.749643	22.37588	10071.84	-5.485947	2.553415		
38	57	AY133	8B-rep1		-1	23.79498	85.26266		0.9992501	117340.7	0.7861815	1.618871	FALSE	FALSE	FALSE	0.004655226	LowEfficiency									9	4780.523	1.852801	27.23504	11266.91	-23.46713	3.356835		
38	58	AY133	8B-rep2		-1	23.68725	85.22377		0.99939	75412.1	0.7895169	1.776174	FALSE	FALSE	FALSE	0.000421898	LowEfficiency									7	3329.449	1.575591	26.76223	10044.42	-4.532123	4.016841		
38	59	AY133	8B-rep3		-1	23.99276	85.15997		0.9992858	76720.09	0.7775898	1.585629	FALSE	FALSE	FALSE	0.006283199	LowEfficiency									6	3640.077	1.929578	27.53393	9892.514	-25.47968	3.717666		
47	48	AY134	1A-rep1														NoAmplification																	
47	49	AY134	1A-rep2														NoAmplification																	
47	50	AY134	1A-rep3														NoAmplification																	
47	54	AY134	5B-rep1														NoAmplification																	
47	55	AY134	5B-rep2														NoAmplification																	
47	56	AY134	5B-rep3														NoAmplification																	
47	57	AY134	8B-rep1														CtIsLarge. CurveFitFailed																	
47	58	AY134	8B-rep2														NoAmplification																	
47	59	AY134	8B-rep3														NoAmplification																	
56	48	AY135	1A-rep1														NoAmplification																	
56	49	AY135	1A-rep2														NoAmplification																	
56	50	AY135	1A-rep3														NoAmplification																	
56	54	AY135	5B-rep1														NoAmplification																	
56	55	AY135	5B-rep2														CtIsLarge. CurveFitFailed																	
56	56	AY135	5B-rep3														NoAmplification																	
56	57	AY135	8B-rep1														NoAmplification																	
56	58	AY135	8B-rep2														NoAmplification																	
56	59	AY135	8B-rep3														NoAmplification																	
65	48	AY136	1A-rep1														NoAmplification																	
65	49	AY136	1A-rep2														NoAmplification																	
65	50	AY136	1A-rep3														NoAmplification																	
65	54	AY136	5B-rep1		-1	24.23953	74.84453		0.9999	16722.8	0.7839797	2.081804	FALSE	FALSE	FALSE	5.81E-06										14	4969.658	1.259036	26.89762	11014.9	15.9579	3.216429		
65	55	AY136	5B-rep2		-1	23.46286	74.83923		0.9982816	173979	0.797711	1.83186	FALSE	FALSE	FALSE	0.000195258										12	7767.193	1.501568	26.44036	8667.284	-10.68741	2.115884		
65	56	AY136	5B-rep3		-1	24.44666	74.83359		0.9971081	155305.8	0.7451043	1.560904	FALSE	FALSE	FALSE	0.005212678	LowEfficiency									14	7978.255	1.992356	28.07051	6853.012	-31.89981	1.858961		
65	57	AY136	8B-rep1														NoAmplification																	
65	58	AY136	8B-rep2														NoAmplification																	
65	59	AY136	8B-rep3														NoAmplification																	
3	0	AY137	1A-rep1														NoAmplification																	
3	1	AY137	1A-rep2														NoAmplification																	
3	2	AY137	1A-rep3														NoAmplification																	
3	6	AY137	5B-rep1														NoAmplification																	
3	7	AY137	5B-rep2		-1	29.31994	73.09381		0.9999768	7053.411	0.622831	1.962832	FALSE	FALSE	FALSE	7.62E-07										18	10013.59	1.359659	32.11055	13758.15	8.661862	2.373948		
3	8	AY137	5B-rep3		-1	29.25576	73.02121		0.9999449	13287.85	0.630859	1.907947	FALSE	FALSE	FALSE	1.72E-06										6	9977.927	1.414412	32.11848	12496.14	-1.122229	2.252378		
3	9	AY137	8B-rep1														NoAmplification																	
3	10	AY137	8B-rep2														NoAmplification																	
3	11	AY137	8B-rep3														NoAmplification																	
12	0	AY138	1A-rep1														NoAmplification																	
12	1	AY138	1A-rep2														NoAmplification																	
12	2	AY138	1A-rep3														NoAmplification																	
12	6	AY138	5B-rep1		-1	27.88837	76.682		0.9999233	13726.11	0.6425089	1.939636	FALSE	FALSE	FALSE	2.68E-06										8	10765.35	1.382062	30.70848	11959	-34.26883	2.110879		
12	7	AY138	5B-rep2														CtIsLarge. CurveFitFailed																	
12	8	AY138	5B-rep3														NoAmplification																	
12	9	AY138	8B-rep1														NoAmplification																	
12	10	AY138	8B-rep2														NoAmplification																	
12	11	AY138	8B-rep3														NoAmplification																	
21	0	AY139	1A-rep1														NoAmplification																	
21	1	AY139	1A-rep2														NoAmplification																	
21	2	AY139	1A-rep3														NoAmplification																	
21	6	AY139	5B-rep1		-1	22.10998	78.44604		0.999927	14923.65	0.8163011	2.04625	FALSE	FALSE	FALSE	5.18E-05										13	10643.22	1.286851	24.80471	12177.35	9.321396	2.144142		
21	7	AY139	5B-rep2		-1	22.08988	78.44693		0.9999216	15568.03	0.813854	2.059108	FALSE	FALSE	FALSE	4.48E-05										7	10876.52	1.27659	24.7711	11989.1	3.495824	2.102292		
21	8	AY139	5B-rep3		-1	22.94627	78.54971		0.9999694	7953.376	0.7999776	1.988158	FALSE	FALSE	FALSE	6.12E-05										15	7410.562	1.336332	25.70617	13825.91	-2.922519	2.865704		
21	9	AY139	8B-rep1														NoAmplification																	
21	10	AY139	8B-rep2														NoAmplification																	
21	11	AY139	8B-rep3														NoAmplification																	
45	24	AY14	1A-rep1														NoAmplification																	
45	25	AY14	1A-rep2														NoAmplification																	
45	26	AY14	1A-rep3														NoAmplification																	
45	30	AY14	5B-rep1		-1	26.16553	79.29097		0.9999427	11778.44	0.7151788	1.871734	FALSE	FALSE	FALSE	2.42E-05										4	8533.297	1.454096	29.08052	11729.61	-15.51373	2.37457		
45	31	AY14	5B-rep2		-1	25.02883	79.41293		0.9999662	4553.983	0.7484233	1.888981	FALSE	FALSE	FALSE	3.74E-05										11	10287.73	1.434813	27.91842	10551.04	-10.08178	2.025595		
45	32	AY14	5B-rep3		-1	25.05817	79.28781		0.999795	26263.29	0.7456509	1.917349	FALSE	FALSE	FALSE	2.42E-05										5	10530.26	1.404593	27.90796	10317.83	-17.60998	1.979827		
