Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
52	50	AY366	4B-rep3	-1				CtIsLarge. CurveFitFailed
52	51	AY366	4C-rep1	-1	30.93	89.08	1.78	LowEfficiency. CtIsLarge
52	52	AY366	4C-rep2	-1	30.73	89.1	1.81	CtIsLarge
52	53	AY366	4C-rep3	-1	34.93	86.69	1.85	CtIsLarge
52	57	AY366	5A-rep1	-1	27.14	89.23	1.87	
52	58	AY366	5A-rep2	-1	28.09	89.17	1.9	
52	59	AY366	5A-rep3	-1	26.95	89.31	1.84	
52	48	AY366	5C-rep1	-1	28.43	89.33	1.84	
52	49	AY366	5C-rep2	-1	27.61	89.04	1.88	
52	50	AY366	5C-rep3	-1	31.65	86.47	1.87	CtIsLarge
61	48	AY367	4B-rep1	-1	34.31	84.31	1.85	CtIsLarge
61	49	AY367	4B-rep2	-1				BadR2. HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
61	50	AY367	4B-rep3	-1				CtIsLarge. CurveFitFailed
61	51	AY367	4C-rep1	-1				NoAmplification
61	52	AY367	4C-rep2	-1				NoAmplification
61	53	AY367	4C-rep3	-1				NoAmplification
61	57	AY367	5A-rep1	-1				CtIsLarge. CurveFitFailed
61	58	AY367	5A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
61	59	AY367	5A-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
61	48	AY367	5C-rep1	-1				CtIsLarge. CurveFitFailed
61	49	AY367	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
61	50	AY367	5C-rep3	-1				CtIsLarge. CurveFitFailed
70	48	AY368	4B-rep1	-1				NoAmplification
70	49	AY368	4B-rep2	-1				NoAmplification
70	50	AY368	4B-rep3	-1				NoAmplification
70	51	AY368	4C-rep1	-1				NoAmplification
70	52	AY368	4C-rep2	-1				NoAmplification
70	53	AY368	4C-rep3	-1				NoAmplification
70	57	AY368	5A-rep1	-1				NoAmplification
70	58	AY368	5A-rep2	-1				NoAmplification
70	59	AY368	5A-rep3	-1				NoAmplification
70	48	AY368	5C-rep1	-1				NoAmplification
70	49	AY368	5C-rep2	-1				NoAmplification
70	50	AY368	5C-rep3	-1				NoAmplification
7	36	AY369	4B-rep1	-1	19.93	84.18	1.95	
7	37	AY369	4B-rep2	-1	19.94	84.19	1.94	
7	38	AY369	4B-rep3	-1	20.7	84.06	1.93	
7	39	AY369	4C-rep1	-1	19.37	84.1	1.95	
7	40	AY369	4C-rep2	-1	19.28	84.17	1.94	
7	41	AY369	4C-rep3	-1	19.18	84.13	1.94	
7	45	AY369	5A-rep1	-1	17.61	84.23	1.99	
7	46	AY369	5A-rep2	-1	17.68	84.21	1.97	
7	47	AY369	5A-rep3	-1	17.77	84.2	1.98	
7	36	AY369	5C-rep1	-1	17.91	84.41	2	
7	37	AY369	5C-rep2	-1	17.76	84.38	2	
7	38	AY369	5C-rep3	-1	18.47	84.36	1.97	
36	48	AY37	4B-rep1	-1	29.05	84.36	1.93	
36	49	AY37	4B-rep2	-1	34.14	88.91	1.68	LowEfficiency. CtIsLarge
36	50	AY37	4B-rep3	-1	28.81	84.36	1.92	
36	51	AY37	4C-rep1	-1	29.28	84.36	1.91	
36	52	AY37	4C-rep2	-1	34.87	88.68	1.66	LowEfficiency. CtIsLarge
36	53	AY37	4C-rep3	-1	27.97	84.51	1.92	
36	57	AY37	5A-rep1	-1	27.05	84.76	1.99	
36	58	AY37	5A-rep2	-1	26.94	84.36	2.01	
36	59	AY37	5A-rep3	-1	26.13	84.74	2.05	
36	48	AY37	5C-rep1	-1	27.77	84.7	1.96	
36	49	AY37	5C-rep2	-1	30.9	85.2	1.91	CtIsLarge
36	50	AY37	5C-rep3	-1	27.06	84.68	1.97	
16	36	AY370	4B-rep1	-1	21.51	80.94	1.95	
16	37	AY370	4B-rep2	-1	22.14	81	1.96	
16	38	AY370	4B-rep3	-1	22.36	81	1.97	
16	39	AY370	4C-rep1	-1	21.15	81.01	2	
16	40	AY370	4C-rep2	-1	20.9	81.01	1.96	
16	41	AY370	4C-rep3	-1	20.96	81.04	1.99	
16	45	AY370	5A-rep1	-1	19.74	81.1	1.96	
16	46	AY370	5A-rep2	-1	19.67	81.1	1.98	
16	47	AY370	5A-rep3	-1	19.55	81.09	2.01	
16	36	AY370	5C-rep1	-1	20.04	81.22	2.04	
16	37	AY370	5C-rep2	-1	20.14	81.17	2.04	
16	38	AY370	5C-rep3	-1	20.86	81.15	1.99	
25	36	AY371	4B-rep1	-1	26.36	76.33	1.86	
25	37	AY371	4B-rep2	-1	24.76	76.39	1.83	
25	38	AY371	4B-rep3	-1	25.07	76.24	1.88	
25	39	AY371	4C-rep1	-1	24.89	76.24	1.85	
25	40	AY371	4C-rep2	-1	26.14	76.25	1.9	
25	41	AY371	4C-rep3	-1	25.39	76.15	1.88	
25	45	AY371	5A-rep1	-1	23.65	76.36	1.9	SaturationBaselineRatioIsLow
25	46	AY371	5A-rep2	-1	23.47	76.42	1.91	SaturationBaselineRatioIsLow
25	47	AY371	5A-rep3	-1	23.7	76.33	1.87	SaturationBaselineRatioIsLow
25	36	AY371	5C-rep1	-1	23.71	76.43	1.85	SaturationBaselineRatioIsLow
25	37	AY371	5C-rep2	-1	24.01	76.45	1.89	SaturationBaselineRatioIsLow
25	38	AY371	5C-rep3	-1	24.48	76.45	1.88	SaturationBaselineRatioIsLow
34	36	AY372	4B-rep1	-1				NoAmplification
34	37	AY372	4B-rep2	-1				NoAmplification
34	38	AY372	4B-rep3	-1				CtIsLarge. CurveFitFailed
34	39	AY372	4C-rep1	-1				NoAmplification
34	40	AY372	4C-rep2	-1	28.92	76.02	2	
34	41	AY372	4C-rep3	-1				NoAmplification
34	45	AY372	5A-rep1	-1	27.55	76	2.03	
34	46	AY372	5A-rep2	-1	27.24	75.98	2	
34	47	AY372	5A-rep3	-1	26.78	75.92	1.99	
34	36	AY372	5C-rep1	-1	26.87	76.2	2.01	
34	37	AY372	5C-rep2	-1	28.87	76.06	2.05	
34	38	AY372	5C-rep3	-1	33.06	85.51	1.87	CtIsLarge
43	36	AY373	4B-rep1	-1	26.79	79.58	1.94	
43	37	AY373	4B-rep2	-1	27.29	79.81	1.94	
43	38	AY373	4B-rep3	-1	27.35	80.3	1.93	
43	39	AY373	4C-rep1	-1	26.21	79.6	1.94	
43	40	AY373	4C-rep2	-1	25.21	79.94	1.93	
43	41	AY373	4C-rep3	-1	25.41	79.87	1.95	
43	45	AY373	5A-rep1	-1	22.91	79.63	1.94	
43	46	AY373	5A-rep2	-1	22.92	79.61	1.97	
43	47	AY373	5A-rep3	-1	23.5	79.64	1.94	
43	36	AY373	5C-rep1	-1	23.52	79.85	1.98	
43	37	AY373	5C-rep2	-1	23.7	79.83	1.96	
43	38	AY373	5C-rep3	-1	23.65	79.76	1.97	
52	36	AY374	4B-rep1	-1	30.55	86.39	1.87	CtIsLarge
52	37	AY374	4B-rep2	-1	34.73	84.38	1.84	CtIsLarge
52	38	AY374	4B-rep3	-1	32.16	86.29	1.86	CtIsLarge
52	39	AY374	4C-rep1	-1	32.5	86.15	1.87	CtIsLarge
52	40	AY374	4C-rep2	-1	28.65	86.28	1.95	
52	41	AY374	4C-rep3	-1	28.83	86.29	1.88	
52	45	AY374	5A-rep1	-1	27.85	86.42	1.87	
52	46	AY374	5A-rep2	-1	26.86	86.49	1.87	
52	47	AY374	5A-rep3	-1	27.67	86.88	1.85	
52	36	AY374	5C-rep1	-1	27.15	86.71	1.9	
52	37	AY374	5C-rep2	-1	27.67	86.81	1.89	
52	38	AY374	5C-rep3	-1	27.16	86.77	1.9	
61	36	AY375	4B-rep1	-1	22.61	82.11	1.89	
61	37	AY375	4B-rep2	-1	22.68	82.09	1.9	
61	38	AY375	4B-rep3	-1	22.39	82.04	1.88	
61	39	AY375	4C-rep1	-1	21.21	82.05	1.88	
61	40	AY375	4C-rep2	-1	21.37	82.17	1.88	
61	41	AY375	4C-rep3	-1	21.28	82.05	1.86	
61	45	AY375	5A-rep1	-1	18.98	82.14	1.89	
61	46	AY375	5A-rep2	-1	19.12	82.11	1.84	
61	47	AY375	5A-rep3	-1	19.08	82.09	1.86	
61	36	AY375	5C-rep1	-1	19.62	82.13	1.9	
61	37	AY375	5C-rep2	-1	19.47	82.1	1.92	
61	38	AY375	5C-rep3	-1	19.51	82.1	1.92	
70	36	AY376	4B-rep1	-1	30.92	88.48	1.86	CtIsLarge. MultipleMeltPeaks
70	37	AY376	4B-rep2	-1	30.94	88.08	1.89	CtIsLarge
70	38	AY376	4B-rep3	-1	30.24	85.7	1.93	CtIsLarge. MultipleMeltPeaks
70	39	AY376	4C-rep1	-1	29.94	89.16	1.88	CtIsLarge. MultipleMeltPeaks
70	40	AY376	4C-rep2	-1	29.91	87.67	1.84	CtIsLarge
70	41	AY376	4C-rep3	-1	30.44	89.24	1.85	CtIsLarge
70	45	AY376	5A-rep1	-1	29.63	85.86	1.89	CtIsLarge. MultipleMeltPeaks
70	46	AY376	5A-rep2	-1	29.76	88.72	1.87	CtIsLarge
70	47	AY376	5A-rep3	-1	30.05	89.08	1.9	CtIsLarge
70	36	AY376	5C-rep1	-1	28.87	88.58	1.91	MultipleMeltPeaks
70	37	AY376	5C-rep2	-1	29.95	88.55	1.81	CtIsLarge. MultipleMeltPeaks
70	38	AY376	5C-rep3	-1	29.83	87.9	1.81	CtIsLarge
7	60	AY377	4B-rep1	-1				NoAmplification
7	61	AY377	4B-rep2	-1				NoAmplification
7	62	AY377	4B-rep3	-1				NoAmplification
7	63	AY377	4C-rep1	-1				NoAmplification
7	64	AY377	4C-rep2	-1				NoAmplification
7	65	AY377	4C-rep3	-1	33.42	86.21	1.85	CtIsLarge
7	69	AY377	5A-rep1	-1	34.22	86.16	1.82	CtIsLarge. SaturationBaselineRatioIsLow
7	70	AY377	5A-rep2	-1	34.29	86.17	1.83	CtIsLarge. SaturationBaselineRatioIsLow
7	71	AY377	5A-rep3	-1				CtIsLarge. CurveFitFailed
7	60	AY377	5C-rep1	-1				NoAmplification
7	61	AY377	5C-rep2	-1				NoAmplification
7	62	AY377	5C-rep3	-1				NoAmplification
16	60	AY378	4B-rep1	-1	26.06	88.88	1.87	
16	61	AY378	4B-rep2	-1	25.98	87.69	1.88	
16	62	AY378	4B-rep3	-1	26.09	89.07	1.87	
16	63	AY378	4C-rep1	-1	24.84	87.62	1.87	
16	64	AY378	4C-rep2	-1	24.87	87.81	1.88	
16	65	AY378	4C-rep3	-1	24.79	86.89	1.89	
16	69	AY378	5A-rep1	-1	26.03	89.52	1.94	
16	70	AY378	5A-rep2	-1	25.67	89	1.96	
16	71	AY378	5A-rep3	-1	25.82	87.49	1.95	
16	60	AY378	5C-rep1	-1	26.25	88.09	1.9	
16	61	AY378	5C-rep2	-1	26.4	89.54	1.89	
16	62	AY378	5C-rep3	-1	26.26	90.01	1.9	
25	60	AY379	4B-rep1	-1				NoAmplification
25	61	AY379	4B-rep2	-1				NoAmplification
25	62	AY379	4B-rep3	-1				NoAmplification
25	63	AY379	4C-rep1	-1				NoAmplification
25	64	AY379	4C-rep2	-1				NoAmplification
25	65	AY379	4C-rep3	-1				NoAmplification
25	69	AY379	5A-rep1	-1				NoAmplification
25	70	AY379	5A-rep2	-1				NoAmplification
25	71	AY379	5A-rep3	-1				NoAmplification
25	60	AY379	5C-rep1	-1				CurveFitFailed
25	61	AY379	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
25	62	AY379	5C-rep3	-1				LowEfficiency. CtIsSmall. CurveFitFailed
45	48	AY38	4B-rep1	-1	23.79	74.87	1.97	
45	49	AY38	4B-rep2	-1	23.61	74.8	1.95	
45	50	AY38	4B-rep3	-1	24.3	74.62	1.94	
45	51	AY38	4C-rep1	-1	22.69	74.83	1.96	
45	52	AY38	4C-rep2	-1	23.02	74.88	1.96	
45	53	AY38	4C-rep3	-1	22.42	74.91	1.96	
45	57	AY38	5A-rep1	-1				LowEfficiency. CtIsSmall. CurveFitFailed
45	58	AY38	5A-rep2	-1				LowEfficiency. CtIsSmall. CurveFitFailed
45	59	AY38	5A-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
45	48	AY38	5C-rep1	-1	20.31	74.61	1.99	
45	49	AY38	5C-rep2	-1	20.1	74.61	1.98	
45	50	AY38	5C-rep3	-1	21.67	74.46	1.98	
34	60	AY380	4B-rep1	-1	26.45	82.01	1.88	
34	61	AY380	4B-rep2	-1	27.79	81.98	1.85	
34	62	AY380	4B-rep3	-1	27.38	82.02	1.88	
34	63	AY380	4C-rep1	-1	27.28	82.08	1.89	
34	64	AY380	4C-rep2	-1	26.19	82.07	1.87	
34	65	AY380	4C-rep3	-1	26.44	82.11	1.9	
34	69	AY380	5A-rep1	-1	26.88	82.1	1.84	
34	70	AY380	5A-rep2	-1	27.49	82.1	1.81	
34	71	AY380	5A-rep3	-1	27.34	82.07	1.79	LowEfficiency
34	60	AY380	5C-rep1	-1	27.22	82.07	1.9	
34	61	AY380	5C-rep2	-1	26.82	82.1	1.88	
34	62	AY380	5C-rep3	-1	26.57	82.06	1.89	
43	60	AY381	4B-rep1	-1	23.61	90.52	1.8	LowEfficiency
43	61	AY381	4B-rep2	-1	23.57	90.62	1.8	
43	62	AY381	4B-rep3	-1	24.09	90.51	1.79	LowEfficiency
43	63	AY381	4C-rep1	-1	23.55	90.64	1.8	LowEfficiency
43	64	AY381	4C-rep2	-1	23.67	90.62	1.79	LowEfficiency
43	65	AY381	4C-rep3	-1	23.45	90.67	1.81	
43	69	AY381	5A-rep1	-1	20.63	90.82	1.82	
43	70	AY381	5A-rep2	-1	21.14	90.79	1.83	
43	71	AY381	5A-rep3	-1	21.35	90.72	1.82	
43	60	AY381	5C-rep1	-1	22.03	90.74	1.82	
43	61	AY381	5C-rep2	-1	21.53	90.74	1.82	
43	62	AY381	5C-rep3	-1	22.68	90.71	1.81	
52	60	AY382	4B-rep1	-1	34.35	84.41	1.81	CtIsLarge
52	61	AY382	4B-rep2	-1				CtIsLarge. CurveFitFailed
52	62	AY382	4B-rep3	-1				CtIsLarge. CurveFitFailed
52	63	AY382	4C-rep1	-1	33.56	77.97	1.91	CtIsLarge. MultipleMeltPeaks
52	64	AY382	4C-rep2	-1	34.98	87.89	1.83	CtIsLarge. MultipleMeltPeaks
52	65	AY382	4C-rep3	-1	33.51	78.04	1.93	CtIsLarge. MultipleMeltPeaks
52	69	AY382	5A-rep1	-1	34.14	83.6	1.96	CtIsLarge. MultipleMeltPeaks
52	70	AY382	5A-rep2	-1	34.95	87.48	1.87	CtIsLarge. MultipleMeltPeaks
52	71	AY382	5A-rep3	-1	34.75	82.99	1.94	CtIsLarge
52	60	AY382	5C-rep1	-1	34.13	87.52	1.84	CtIsLarge. MultipleMeltPeaks
52	61	AY382	5C-rep2	-1	33.11	78.07	2.03	CtIsLarge. MultipleMeltPeaks
52	62	AY382	5C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
61	60	AY383	4B-rep1	-1				NoAmplification
61	61	AY383	4B-rep2	-1				NoAmplification
61	62	AY383	4B-rep3	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
61	63	AY383	4C-rep1	-1				CurveFitFailed
61	64	AY383	4C-rep2	-1				CurveFitFailed
61	65	AY383	4C-rep3	-1				NoAmplification
61	69	AY383	5A-rep1	-1	28.18	78.67	1.88	
61	70	AY383	5A-rep2	-1	29.1	78.62	1.87	
61	71	AY383	5A-rep3	-1	27.87	78.61	1.88	
61	60	AY383	5C-rep1	-1				NoAmplification
61	61	AY383	5C-rep2	-1				NoAmplification
61	62	AY383	5C-rep3	-1				NoAmplification
70	60	AY384	4B-rep1	-1				NoAmplification
70	61	AY384	4B-rep2	-1				NoAmplification
70	62	AY384	4B-rep3	-1				NoAmplification
70	63	AY384	4C-rep1	-1				NoAmplification
70	64	AY384	4C-rep2	-1				NoAmplification
70	65	AY384	4C-rep3	-1	28.95	82.12	1.85	
70	69	AY384	5A-rep1	-1				NoAmplification
70	70	AY384	5A-rep2	-1				NoAmplification
70	71	AY384	5A-rep3	-1				NoAmplification
70	60	AY384	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
70	61	AY384	5C-rep2	-1	28.23	82.32	1.86	
70	62	AY384	5C-rep3	-1				NoAmplification
54	48	AY39	4B-rep1	-1				NoAmplification
54	49	AY39	4B-rep2	-1				NoAmplification
54	50	AY39	4B-rep3	-1				NoAmplification
54	51	AY39	4C-rep1	-1				NoAmplification
54	52	AY39	4C-rep2	-1				NoAmplification
54	53	AY39	4C-rep3	-1				NoAmplification
54	57	AY39	5A-rep1	-1				NoAmplification
54	58	AY39	5A-rep2	-1	29.54	75.58	1.96	CtIsLarge
54	59	AY39	5A-rep3	-1				NoAmplification
54	48	AY39	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
54	49	AY39	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
54	50	AY39	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
27	0	AY4	4B-rep1	-1				CtIsLarge. CurveFitFailed
27	1	AY4	4B-rep2	-1				CtIsLarge. CurveFitFailed
27	2	AY4	4B-rep3	-1				CtIsLarge. CurveFitFailed
27	3	AY4	4C-rep1	-1	34.15	89.11	1.84	CtIsLarge
27	4	AY4	4C-rep2	-1				CtIsLarge. CurveFitFailed
27	5	AY4	4C-rep3	-1	34.85	88.95	1.77	LowEfficiency. CtIsLarge
27	9	AY4	5A-rep1	-1	34.45	83.95	1.82	CtIsLarge. MultipleMeltPeaks
27	10	AY4	5A-rep2	-1	33.88	84.13	1.83	CtIsLarge. SaturationBaselineRatioIsLow. MultipleMeltPeaks
27	11	AY4	5A-rep3	-1	32.81	88.53	1.91	CtIsLarge. SaturationBaselineRatioIsLow. MultipleMeltPeaks
27	0	AY4	5C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
27	1	AY4	5C-rep2	-1	32.62	90.38	1.81	CtIsLarge
27	2	AY4	5C-rep3	-1	33.58	84.1	1.83	CtIsLarge. MultipleMeltPeaks
63	48	AY40	4B-rep1	-1				NoAmplification
63	49	AY40	4B-rep2	-1				NoAmplification
63	50	AY40	4B-rep3	-1				NoAmplification
63	51	AY40	4C-rep1	-1				NoAmplification
63	52	AY40	4C-rep2	-1				NoAmplification
63	53	AY40	4C-rep3	-1				NoAmplification
63	57	AY40	5A-rep1	-1	29.09	86.13	1.77	LowEfficiency. SaturationBaselineRatioIsLow
63	58	AY40	5A-rep2	-1	28.76	86.27	1.77	LowEfficiency. SaturationBaselineRatioIsLow
63	59	AY40	5A-rep3	-1	31.91	87.03	1.73	LowEfficiency. CtIsLarge. SaturationBaselineRatioIsLow
63	48	AY40	5C-rep1	-1	31.72	85.97	1.81	CtIsLarge. SaturationBaselineRatioIsLow
63	49	AY40	5C-rep2	-1	31.29	86.23	1.78	LowEfficiency. CtIsLarge. SaturationBaselineRatioIsLow
63	50	AY40	5C-rep3	-1				NoAmplification
1	0	AY41	4B-rep1	-1				NoAmplification
1	1	AY41	4B-rep2	-1				NoAmplification
1	2	AY41	4B-rep3	-1				CtIsLarge. CurveFitFailed
1	3	AY41	4C-rep1	-1	31.12	80.79	1.86	CtIsLarge
1	4	AY41	4C-rep2	-1				NoAmplification
1	5	AY41	4C-rep3	-1				NoAmplification
1	9	AY41	5A-rep1	-1	27.35	81.03	1.86	
1	10	AY41	5A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
1	11	AY41	5A-rep3	-1	26.75	81.02	1.86	
1	0	AY41	5C-rep1	-1	27.71	81.76	1.85	
1	1	AY41	5C-rep2	-1	28.06	81.74	1.92	
1	2	AY41	5C-rep3	-1	26.81	81.63	1.87	SaturationBaselineRatioIsLow
10	0	AY42	4B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	1	AY42	4B-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	2	AY42	4B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	3	AY42	4C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	4	AY42	4C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	5	AY42	4C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	9	AY42	5A-rep1	-1	32.55	90.8	1.75	LowEfficiency. CtIsLarge
10	10	AY42	5A-rep2	-1	32.49	90.79	1.76	LowEfficiency. CtIsLarge
10	11	AY42	5A-rep3	-1	32.02	91.09	1.78	LowEfficiency. CtIsLarge
10	0	AY42	5C-rep1	-1	33.49	90.9	1.76	LowEfficiency. CtIsLarge
10	1	AY42	5C-rep2	-1	34.04	90.99	1.71	LowEfficiency. CtIsLarge
10	2	AY42	5C-rep3	-1	32.68	91.04	1.76	LowEfficiency. CtIsLarge
19	0	AY43	4B-rep1	-1	28.99	78.49	1.97	
19	1	AY43	4B-rep2	-1	26.11	78.83	2.02	
19	2	AY43	4B-rep3	-1	27.26	78.43	2.01	
19	3	AY43	4C-rep1	-1	25.56	78.7	1.97	
19	4	AY43	4C-rep2	-1	27.36	78.65	1.99	
19	5	AY43	4C-rep3	-1	26.64	78.66	2	
19	9	AY43	5A-rep1	-1	22.72	78.93	2.06	
19	10	AY43	5A-rep2	-1	22.56	78.87	2.05	
19	11	AY43	5A-rep3	-1	22.6	78.88	2.04	
19	0	AY43	5C-rep1	-1	24.49	79.19	2.06	
19	1	AY43	5C-rep2	-1	22.41	79.26	2.05	
19	2	AY43	5C-rep3	-1	22.53	79.25	1.98	
28	0	AY44	4B-rep1	-1	22	76.69	2	
28	1	AY44	4B-rep2	-1	21.93	76.88	1.99	
28	2	AY44	4B-rep3	-1	20.84	76.87	2.03	
28	3	AY44	4C-rep1	-1	20.67	76.77	2.03	
28	4	AY44	4C-rep2	-1	21.27	76.74	2	
28	5	AY44	4C-rep3	-1	21.23	76.71	2.01	
28	9	AY44	5A-rep1	-1	17.73	76.95	2.05	
28	10	AY44	5A-rep2	-1	17.39	76.92	2.05	
28	11	AY44	5A-rep3	-1	17.29	76.91	2.04	
28	0	AY44	5C-rep1	-1	19.7	77.02	2.03	
28	1	AY44	5C-rep2	-1	17.45	77.13	2.08	
28	2	AY44	5C-rep3	-1	17.91	77.16	2.1	
37	0	AY45	4B-rep1	-1	21.5	90.42	1.99	MultipleMeltPeaks
37	1	AY45	4B-rep2	-1	21.41	90.48	2	MultipleMeltPeaks
37	2	AY45	4B-rep3	-1	20.59	90.62	2.03	MultipleMeltPeaks
37	3	AY45	4C-rep1	-1	19.71	90.59	2.03	MultipleMeltPeaks
37	4	AY45	4C-rep2	-1	20.08	90.61	2.02	MultipleMeltPeaks
37	5	AY45	4C-rep3	-1	20.45	90.58	2.03	MultipleMeltPeaks
37	9	AY45	5A-rep1	-1	16.62	90.77	2.07	
37	10	AY45	5A-rep2	-1	16.55	90.76	2.05	
37	11	AY45	5A-rep3	-1	16.79	90.74	2.07	
37	0	AY45	5C-rep1	-1	18.55	90.84	2.04	MultipleMeltPeaks
37	1	AY45	5C-rep2	-1	18.44	90.86	2.04	
37	2	AY45	5C-rep3	-1	16.7	90.91	2.06	
46	0	AY46	4B-rep1	-1	26.77	87.2	1.88	
46	1	AY46	4B-rep2	-1	26.87	87.66	1.89	
46	2	AY46	4B-rep3	-1	28.69	87.51	1.87	MultipleMeltPeaks
46	3	AY46	4C-rep1	-1	25.59	86.99	1.91	MultipleMeltPeaks
46	4	AY46	4C-rep2	-1	25.81	86.94	1.91	MultipleMeltPeaks
46	5	AY46	4C-rep3	-1	26.07	87.19	1.91	MultipleMeltPeaks
46	9	AY46	5A-rep1	-1	24.81	91.05	1.93	MultipleMeltPeaks
46	10	AY46	5A-rep2	-1	24.62	91.04	1.94	MultipleMeltPeaks
46	11	AY46	5A-rep3	-1	24.97	88.53	1.95	
46	0	AY46	5C-rep1	-1	26.79	91.29	1.87	
46	1	AY46	5C-rep2	-1	26.65	88.06	1.87	
46	2	AY46	5C-rep3	-1	26.18	88.35	1.89	
55	0	AY47	4B-rep1	-1	28.21	87.67	1.81	
55	1	AY47	4B-rep2	-1	29.06	88.28	1.81	
55	2	AY47	4B-rep3	-1	29.89	88.56	1.79	LowEfficiency. CtIsLarge
55	3	AY47	4C-rep1	-1	27.69	88.48	1.81	
55	4	AY47	4C-rep2	-1	27.68	88.21	1.8	
55	5	AY47	4C-rep3	-1	28.82	88.56	1.79	LowEfficiency
55	9	AY47	5A-rep1	-1	26.01	88.05	1.91	
55	10	AY47	5A-rep2	-1	25.81	87.97	1.91	
55	11	AY47	5A-rep3	-1	26.34	88.32	1.87	
55	0	AY47	5C-rep1	-1	27.28	88.43	1.84	
55	1	AY47	5C-rep2	-1	29.26	88.29	1.8	LowEfficiency
55	2	AY47	5C-rep3	-1	26.53	88.95	1.83	
64	0	AY48	4B-rep1	-1				CtIsLarge. CurveFitFailed
64	1	AY48	4B-rep2	-1	34.99	82.02	1.88	CtIsLarge
64	2	AY48	4B-rep3	-1				CtIsLarge. CurveFitFailed
64	3	AY48	4C-rep1	-1	34.6	82.25	1.9	CtIsLarge
64	4	AY48	4C-rep2	-1	34.65	82.08	1.89	CtIsLarge
64	5	AY48	4C-rep3	-1	29.1	82.53	1.86	
64	9	AY48	5A-rep1	-1				CtIsLarge. CurveFitFailed
64	10	AY48	5A-rep2	-1	33.43	90.07	1.91	CtIsLarge
64	11	AY48	5A-rep3	-1	33.69	87.59	1.9	CtIsLarge. MultipleMeltPeaks
64	0	AY48	5C-rep1	-1				NoAmplification
64	1	AY48	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
64	2	AY48	5C-rep3	-1	33.4	82.92	1.94	CtIsLarge. MultipleMeltPeaks
0	60	AY49	4B-rep1	-1				NoAmplification
0	61	AY49	4B-rep2	-1	28.15	74.77	1.95	
0	62	AY49	4B-rep3	-1	28.48	74.73	1.95	
0	63	AY49	4C-rep1	-1	26.14	74.83	1.94	
0	64	AY49	4C-rep2	-1	29.75	74.77	1.95	CtIsLarge
0	65	AY49	4C-rep3	-1	26.49	74.86	1.93	
0	69	AY49	5A-rep1	-1	25.02	74.69	1.96	
0	70	AY49	5A-rep2	-1	25.22	74.64	1.92	
0	71	AY49	5A-rep3	-1	25.02	74.55	1.93	
0	60	AY49	5C-rep1	-1	27.6	74.66	1.95	
0	61	AY49	5C-rep2	-1	25.79	74.7	1.94	
0	62	AY49	5C-rep3	-1	26.18	74.7	1.94	
36	0	AY5	4B-rep1	-1	29.6	75.19	1.92	CtIsLarge
36	1	AY5	4B-rep2	-1				NoAmplification
36	2	AY5	4B-rep3	-1				NoAmplification
36	3	AY5	4C-rep1	-1				NoAmplification
36	4	AY5	4C-rep2	-1				NoAmplification
36	5	AY5	4C-rep3	-1				NoAmplification
36	9	AY5	5A-rep1	-1	28.76	76.08	1.94	
36	10	AY5	5A-rep2	-1	29.17	76	1.96	
36	11	AY5	5A-rep3	-1	31.99	75.13	1.72	LowEfficiency. CtIsLarge
36	0	AY5	5C-rep1	-1	28.49	75.6	1.93	
36	1	AY5	5C-rep2	-1				BadR2. CtIsLarge. CurveFitFailed
36	2	AY5	5C-rep3	-1	27.95	76.09	1.97	
9	60	AY50	4B-rep1	-1				NoAmplification
9	61	AY50	4B-rep2	-1				NoAmplification
9	62	AY50	4B-rep3	-1				NoAmplification
9	63	AY50	4C-rep1	-1				NoAmplification
