Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
34	50	AY364	6A-rep3	-1	23.26	90	1.8	LowEfficiency
34	51	AY364	6B-rep1	-1	23.49	89.96	1.78	LowEfficiency
34	52	AY364	6B-rep2	-1	24.1	89.91	1.77	LowEfficiency
34	53	AY364	6B-rep3	-1	24.23	89.89	1.76	LowEfficiency
34	54	AY364	6C-rep1	-1	24.45	89.92	1.75	LowEfficiency
34	55	AY364	6C-rep2	-1	23.91	89.95	1.76	LowEfficiency
34	56	AY364	6C-rep3	-1	23.64	89.97	1.8	
43	57	AY365	4A-rep1	-1	30.89	89.06	1.81	CtIsLarge. MultipleMeltPeaks
43	58	AY365	4A-rep2	-1	34.75	87.5	1.73	LowEfficiency. CtIsLarge. MultipleMeltPeaks
43	59	AY365	4A-rep3	-1	31.06	88.97	1.78	LowEfficiency. CtIsLarge
43	48	AY365	6A-rep1	-1	34.16	82.46	1.8	CtIsLarge. MultipleMeltPeaks
43	49	AY365	6A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
43	50	AY365	6A-rep3	-1	31.05	89.02	1.78	LowEfficiency. CtIsLarge. MultipleMeltPeaks
43	51	AY365	6B-rep1	-1	34.88	83.2	1.79	LowEfficiency. CtIsLarge. MultipleMeltPeaks
43	52	AY365	6B-rep2	-1	33.29	84.81	1.86	CtIsLarge. MultipleMeltPeaks
43	53	AY365	6B-rep3	-1	32.46	89.9	1.73	LowEfficiency. CtIsLarge
43	54	AY365	6C-rep1	-1				CtIsLarge. CurveFitFailed
43	55	AY365	6C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
43	56	AY365	6C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	57	AY366	4A-rep1	-1	33.95	87.23	1.78	LowEfficiency. CtIsLarge. MultipleMeltPeaks
52	58	AY366	4A-rep2	-1	34.82	86.66	1.77	LowEfficiency. CtIsLarge
52	59	AY366	4A-rep3	-1	32.29	86.62	1.85	CtIsLarge
52	48	AY366	6A-rep1	-1	34.79	86.58	1.79	LowEfficiency. CtIsLarge. MultipleMeltPeaks
52	49	AY366	6A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	50	AY366	6A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	51	AY366	6B-rep1	-1	30.04	89.01	1.79	LowEfficiency. CtIsLarge
52	52	AY366	6B-rep2	-1	29.92	89.06	1.84	CtIsLarge
52	53	AY366	6B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	54	AY366	6C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	55	AY366	6C-rep2	-1				CtIsLarge. CurveFitFailed
52	56	AY366	6C-rep3	-1	33.06	85.22	1.82	CtIsLarge
61	57	AY367	4A-rep1	-1				CtIsLarge. CurveFitFailed
61	58	AY367	4A-rep2	-1				CurveFitFailed
61	59	AY367	4A-rep3	-1				CtIsLarge. CurveFitFailed
61	48	AY367	6A-rep1	-1				CurveFitFailed
61	49	AY367	6A-rep2	-1				NoAmplification
61	50	AY367	6A-rep3	-1				CurveFitFailed
61	51	AY367	6B-rep1	-1				CtIsLarge. CurveFitFailed
61	52	AY367	6B-rep2	-1				NoAmplification
61	53	AY367	6B-rep3	-1				NoAmplification
61	54	AY367	6C-rep1	-1				NoAmplification
61	55	AY367	6C-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
61	56	AY367	6C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
70	57	AY368	4A-rep1	-1				NoAmplification
70	58	AY368	4A-rep2	-1				NoAmplification
70	59	AY368	4A-rep3	-1				NoAmplification
70	48	AY368	6A-rep1	-1				NoAmplification
70	49	AY368	6A-rep2	-1				NoAmplification
70	50	AY368	6A-rep3	-1				NoAmplification
70	51	AY368	6B-rep1	-1				NoAmplification
70	52	AY368	6B-rep2	-1				NoAmplification
70	53	AY368	6B-rep3	-1				NoAmplification
70	54	AY368	6C-rep1	-1				NoAmplification
70	55	AY368	6C-rep2	-1				NoAmplification
70	56	AY368	6C-rep3	-1				NoAmplification
7	45	AY369	4A-rep1	-1	20.07	83.49	1.76	LowEfficiency
7	46	AY369	4A-rep2	-1	21.01	83.3	1.75	LowEfficiency
7	47	AY369	4A-rep3	-1	20.3	83.36	1.76	LowEfficiency
7	36	AY369	6A-rep1	-1	19.29	83.87	1.85	
7	37	AY369	6A-rep2	-1	20.35	83.63	1.83	
7	38	AY369	6A-rep3	-1	21.38	83.38	1.77	LowEfficiency
7	39	AY369	6B-rep1	-1	22.01	83.17	1.7	LowEfficiency
7	40	AY369	6B-rep2	-1	20.92	83.31	1.73	LowEfficiency
7	41	AY369	6B-rep3	-1	21.21	83.31	1.74	LowEfficiency
7	42	AY369	6C-rep1	-1	21.92	83.31	1.73	LowEfficiency
7	43	AY369	6C-rep2	-1	20.81	83.42	1.8	
7	44	AY369	6C-rep3	-1	20.37	83.4	1.76	LowEfficiency
36	57	AY37	4A-rep1	-1	29.23	84.24	1.9	
36	58	AY37	4A-rep2	-1	28.84	84.21	1.9	
36	59	AY37	4A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	48	AY37	6A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	49	AY37	6A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	50	AY37	6A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	51	AY37	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	52	AY37	6B-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	53	AY37	6B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	54	AY37	6C-rep1	-1	28.72	84.15	1.89	
36	55	AY37	6C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
36	56	AY37	6C-rep3	-1	29.81	84.01	1.91	CtIsLarge
16	45	AY370	4A-rep1	-1	21.44	80.8	1.92	
16	46	AY370	4A-rep2	-1	22.59	80.74	1.93	
16	47	AY370	4A-rep3	-1	21.77	80.77	1.93	
16	36	AY370	6A-rep1	-1	22.13	80.8	1.93	
16	37	AY370	6A-rep2	-1	21.58	80.81	1.92	
16	38	AY370	6A-rep3	-1	24.02	80.66	1.91	
16	39	AY370	6B-rep1	-1	22.34	80.73	1.91	
16	40	AY370	6B-rep2	-1	22.58	80.76	1.92	
16	41	AY370	6B-rep3	-1	22.09	80.7	1.94	
16	42	AY370	6C-rep1	-1	22.49	80.72	1.92	
16	43	AY370	6C-rep2	-1	22.2	80.71	1.91	
16	44	AY370	6C-rep3	-1	21.52	80.77	1.92	
25	45	AY371	4A-rep1	-1	26.33	75.88	1.83	
25	46	AY371	4A-rep2	-1	26.08	76.04	1.83	
25	47	AY371	4A-rep3	-1	26.42	76.09	1.86	
25	36	AY371	6A-rep1	-1	25.64	76.51	1.79	LowEfficiency
25	37	AY371	6A-rep2	-1	25.6	76.23	1.8	
25	38	AY371	6A-rep3	-1	27.55	76.2	1.83	
25	39	AY371	6B-rep1	-1	27.15	76.36	1.83	
25	40	AY371	6B-rep2	-1	26.26	76.31	1.83	
25	41	AY371	6B-rep3	-1	27.16	76.39	1.85	
25	42	AY371	6C-rep1	-1	29.31	76.13	1.84	
25	43	AY371	6C-rep2	-1	25.64	76.24	1.79	LowEfficiency
25	44	AY371	6C-rep3	-1	26.27	76.03	1.84	
34	45	AY372	4A-rep1	-1	29.39	75.73	1.96	
34	46	AY372	4A-rep2	-1				NoAmplification
34	47	AY372	4A-rep3	-1				NoAmplification
34	36	AY372	6A-rep1	-1	26.87	75.65	1.98	
34	37	AY372	6A-rep2	-1	27.32	75.8	1.97	
34	38	AY372	6A-rep3	-1	28.64	75.54	1.94	
34	39	AY372	6B-rep1	-1				NoAmplification
34	40	AY372	6B-rep2	-1	28.74	75.64	1.94	
34	41	AY372	6B-rep3	-1	26.94	75.72	1.97	
34	42	AY372	6C-rep1	-1				NoAmplification
34	43	AY372	6C-rep2	-1	28.06	75.66	1.96	
34	44	AY372	6C-rep3	-1				NoAmplification
43	45	AY373	4A-rep1	-1	26.46	79.44	1.91	
43	46	AY373	4A-rep2	-1	26.74	79.37	1.91	
43	47	AY373	4A-rep3	-1	26.6	79.27	1.91	
43	36	AY373	6A-rep1	-1	26.02	79.33	1.9	
43	37	AY373	6A-rep2	-1	27.55	79.27	1.91	
43	38	AY373	6A-rep3	-1	26.83	79.23	1.91	
43	39	AY373	6B-rep1	-1	26.89	79.36	1.9	
43	40	AY373	6B-rep2	-1	25.76	79.38	1.91	
43	41	AY373	6B-rep3	-1	27.56	79.24	1.91	
43	42	AY373	6C-rep1	-1	28.35	79.11	1.9	
43	43	AY373	6C-rep2	-1				CtIsLarge. CurveFitFailed
43	44	AY373	6C-rep3	-1	26.92	79.32	1.92	
52	45	AY374	4A-rep1	-1	29.9	86.27	1.84	CtIsLarge
52	46	AY374	4A-rep2	-1	31.7	85.3	1.76	LowEfficiency. CtIsLarge
52	47	AY374	4A-rep3	-1	29.6	86.19	1.85	CtIsLarge
52	36	AY374	6A-rep1	-1	34.23	86.24	1.81	CtIsLarge
52	37	AY374	6A-rep2	-1	28.59	86.09	1.87	
52	38	AY374	6A-rep3	-1				CtIsLarge. CurveFitFailed
52	39	AY374	6B-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	40	AY374	6B-rep2	-1	32.72	85.73	1.84	CtIsLarge. MultipleMeltPeaks
52	41	AY374	6B-rep3	-1	30.57	86.22	1.84	CtIsLarge
52	42	AY374	6C-rep1	-1				CurveFitFailed
52	43	AY374	6C-rep2	-1	30.44	86.15	1.83	CtIsLarge
52	44	AY374	6C-rep3	-1	34.29	85.97	1.84	CtIsLarge
61	45	AY375	4A-rep1	-1	22.77	81.84	1.87	
61	46	AY375	4A-rep2	-1	22.53	81.94	1.87	
61	47	AY375	4A-rep3	-1	21.69	81.97	1.85	
61	36	AY375	6A-rep1	-1	21.42	81.87	1.85	
61	37	AY375	6A-rep2	-1	22.53	81.73	1.86	
61	38	AY375	6A-rep3	-1	22.09	81.84	1.84	
61	39	AY375	6B-rep1	-1	22.2	81.86	1.85	
61	40	AY375	6B-rep2	-1	21.56	81.96	1.85	
61	41	AY375	6B-rep3	-1	21.08	81.9	1.83	
61	42	AY375	6C-rep1	-1	23.52	81.69	1.86	
61	43	AY375	6C-rep2	-1	22.82	81.68	1.87	
61	44	AY375	6C-rep3	-1	21.58	81.85	1.85	
70	45	AY376	4A-rep1	-1	31.07	86.24	1.87	CtIsLarge
70	46	AY376	4A-rep2	-1	29.74	86.46	1.88	CtIsLarge
70	47	AY376	4A-rep3	-1	30.63	87.96	1.86	CtIsLarge. MultipleMeltPeaks
70	36	AY376	6A-rep1	-1	31.6	88.43	1.88	CtIsLarge
70	37	AY376	6A-rep2	-1	32.15	84.33	1.89	CtIsLarge. MultipleMeltPeaks
70	38	AY376	6A-rep3	-1	32.02	85.02	1.88	CtIsLarge. MultipleMeltPeaks
70	39	AY376	6B-rep1	-1	29.42	81.43	1.89	MultipleMeltPeaks
70	40	AY376	6B-rep2	-1	33.82	83.85	1.83	CtIsLarge. MultipleMeltPeaks
70	41	AY376	6B-rep3	-1	32.09	87.87	1.87	CtIsLarge
70	42	AY376	6C-rep1	-1	33.07	85.66	1.87	CtIsLarge
70	43	AY376	6C-rep2	-1	32.33	89.19	1.86	CtIsLarge. MultipleMeltPeaks
70	44	AY376	6C-rep3	-1	31.18	88.8	1.85	CtIsLarge. MultipleMeltPeaks
7	69	AY377	4A-rep1	-1				NoAmplification
7	70	AY377	4A-rep2	-1				NoAmplification
7	71	AY377	4A-rep3	-1				NoAmplification
7	60	AY377	6A-rep1	-1				NoAmplification
7	61	AY377	6A-rep2	-1				NoAmplification
7	62	AY377	6A-rep3	-1				NoAmplification
7	63	AY377	6B-rep1	-1				NoAmplification
7	64	AY377	6B-rep2	-1				NoAmplification
7	65	AY377	6B-rep3	-1	33.32	85.7	1.82	CtIsLarge
7	66	AY377	6C-rep1	-1				NoAmplification
7	67	AY377	6C-rep2	-1				NoAmplification
7	68	AY377	6C-rep3	-1				NoAmplification
16	69	AY378	4A-rep1	-1	27.35	88.42	1.84	MultipleMeltPeaks
16	70	AY378	4A-rep2	-1	27.13	87.28	1.88	
16	71	AY378	4A-rep3	-1	26.87	88.37	1.88	
16	60	AY378	6A-rep1	-1	28.68	88	1.79	LowEfficiency
16	61	AY378	6A-rep2	-1	29.42	88.62	1.77	LowEfficiency
16	62	AY378	6A-rep3	-1	29.03	89.4	1.82	
16	63	AY378	6B-rep1	-1	27.17	88.48	1.89	
16	64	AY378	6B-rep2	-1	28.14	88.93	1.88	
16	65	AY378	6B-rep3	-1	27.2	88.76	1.9	
16	66	AY378	6C-rep1	-1	29.08	89.37	1.81	
16	67	AY378	6C-rep2	-1	29.11	89.47	1.85	
16	68	AY378	6C-rep3	-1	27.37	88.31	1.88	
25	69	AY379	4A-rep1	-1				NoAmplification
25	70	AY379	4A-rep2	-1				NoAmplification
25	71	AY379	4A-rep3	-1				NoAmplification
25	60	AY379	6A-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
25	61	AY379	6A-rep2	-1				NoAmplification
25	62	AY379	6A-rep3	-1				NoAmplification
25	63	AY379	6B-rep1	-1				NoAmplification
25	64	AY379	6B-rep2	-1				NoAmplification
25	65	AY379	6B-rep3	-1				NoAmplification
25	66	AY379	6C-rep1	-1				NoAmplification
25	67	AY379	6C-rep2	-1				NoAmplification
25	68	AY379	6C-rep3	-1				NoAmplification
45	57	AY38	4A-rep1	-1	23.19	74.63	1.94	
45	58	AY38	4A-rep2	-1	24.55	74.48	1.92	
45	59	AY38	4A-rep3	-1	23.23	74.62	1.94	
45	48	AY38	6A-rep1	-1	24.28	74.52	1.9	
45	49	AY38	6A-rep2	-1	23.19	74.5	1.92	
45	50	AY38	6A-rep3	-1	24.64	74.41	1.91	
45	51	AY38	6B-rep1	-1	23.4	74.47	1.91	
45	52	AY38	6B-rep2	-1	24.85	74.43	1.91	
45	53	AY38	6B-rep3	-1	23.29	74.58	1.92	
45	54	AY38	6C-rep1	-1	24.04	74.47	1.93	
45	55	AY38	6C-rep2	-1	24.13	74.5	1.92	
45	56	AY38	6C-rep3	-1	23.29	74.68	1.93	
34	69	AY380	4A-rep1	-1	28.21	81.89	1.83	
34	70	AY380	4A-rep2	-1	29.64	81.78	1.81	CtIsLarge
34	71	AY380	4A-rep3	-1	29.2	81.84	1.8	
34	60	AY380	6A-rep1	-1	31.48	81.6	1.81	CtIsLarge
34	61	AY380	6A-rep2	-1	30.54	81.63	1.83	CtIsLarge
34	62	AY380	6A-rep3	-1	29.44	81.63	1.8	
34	63	AY380	6B-rep1	-1	31.12	81.67	1.82	CtIsLarge
34	64	AY380	6B-rep2	-1	30.21	81.66	1.83	CtIsLarge
34	65	AY380	6B-rep3	-1	30.78	81.79	1.84	CtIsLarge
34	66	AY380	6C-rep1	-1				NoAmplification
34	67	AY380	6C-rep2	-1	29.43	81.68	1.8	
34	68	AY380	6C-rep3	-1	31.37	81.87	1.81	CtIsLarge
43	69	AY381	4A-rep1	-1	24.33	90.45	1.79	LowEfficiency
43	70	AY381	4A-rep2	-1	24.97	90.4	1.78	LowEfficiency
43	71	AY381	4A-rep3	-1	24.23	90.37	1.78	LowEfficiency
43	60	AY381	6A-rep1	-1	22.7	90.43	1.82	
43	61	AY381	6A-rep2	-1	23.64	90.34	1.81	
43	62	AY381	6A-rep3	-1	23.87	90.34	1.82	
43	63	AY381	6B-rep1	-1	24.29	90.34	1.79	LowEfficiency
43	64	AY381	6B-rep2	-1	24.25	90.42	1.79	LowEfficiency
43	65	AY381	6B-rep3	-1	24.34	90.41	1.8	LowEfficiency
43	66	AY381	6C-rep1	-1	24.26	90.38	1.79	LowEfficiency
43	67	AY381	6C-rep2	-1	24.41	90.39	1.79	LowEfficiency
43	68	AY381	6C-rep3	-1	23.73	90.42	1.8	
52	69	AY382	4A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	70	AY382	4A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	71	AY382	4A-rep3	-1				CurveFitFailed
52	60	AY382	6A-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
52	61	AY382	6A-rep2	-1				NoAmplification
52	62	AY382	6A-rep3	-1				NoAmplification
52	63	AY382	6B-rep1	-1				CtIsLarge. CurveFitFailed
52	64	AY382	6B-rep2	-1				CtIsLarge. CurveFitFailed
52	65	AY382	6B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
52	66	AY382	6C-rep1	-1				NoAmplification
52	67	AY382	6C-rep2	-1				NoAmplification
52	68	AY382	6C-rep3	-1	34.38	83.32	1.85	CtIsLarge. MultipleMeltPeaks
61	69	AY383	4A-rep1	-1				CurveFitFailed
61	70	AY383	4A-rep2	-1				NoAmplification
61	71	AY383	4A-rep3	-1				NoAmplification
61	60	AY383	6A-rep1	-1				CurveFitFailed
61	61	AY383	6A-rep2	-1				CurveFitFailed
61	62	AY383	6A-rep3	-1				NoAmplification
61	63	AY383	6B-rep1	-1				NoAmplification
61	64	AY383	6B-rep2	-1				CurveFitFailed
61	65	AY383	6B-rep3	-1				CurveFitFailed
61	66	AY383	6C-rep1	-1				NoAmplification
61	67	AY383	6C-rep2	-1	29.52	78.29	1.87	CtIsLarge
61	68	AY383	6C-rep3	-1				CurveFitFailed
70	69	AY384	4A-rep1	-1	29	82.68	1.85	
70	70	AY384	4A-rep2	-1				NoAmplification
70	71	AY384	4A-rep3	-1				NoAmplification
70	60	AY384	6A-rep1	-1				NoAmplification
70	61	AY384	6A-rep2	-1				NoAmplification
70	62	AY384	6A-rep3	-1				NoAmplification
70	63	AY384	6B-rep1	-1	29.52	82.34	1.82	CtIsLarge
70	64	AY384	6B-rep2	-1				NoAmplification
70	65	AY384	6B-rep3	-1				NoAmplification
70	66	AY384	6C-rep1	-1				NoAmplification
70	67	AY384	6C-rep2	-1				NoAmplification
70	68	AY384	6C-rep3	-1				CurveFitFailed
54	57	AY39	4A-rep1	-1				NoAmplification
54	58	AY39	4A-rep2	-1				NoAmplification
54	59	AY39	4A-rep3	-1				NoAmplification
54	48	AY39	6A-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
54	49	AY39	6A-rep2	-1				NoAmplification
54	50	AY39	6A-rep3	-1				NoAmplification
54	51	AY39	6B-rep1	-1				NoAmplification
54	52	AY39	6B-rep2	-1				NoAmplification
54	53	AY39	6B-rep3	-1				NoAmplification
54	54	AY39	6C-rep1	-1				NoAmplification
54	55	AY39	6C-rep2	-1				NoAmplification
54	56	AY39	6C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
27	9	AY4	4A-rep1	-1				CtIsLarge. CurveFitFailed
27	10	AY4	4A-rep2	-1				CtIsLarge. CurveFitFailed
27	11	AY4	4A-rep3	-1	34.94	89.07	1.79	LowEfficiency. CtIsLarge
27	0	AY4	6A-rep1	-1				CtIsLarge. CurveFitFailed
27	1	AY4	6A-rep2	-1				CtIsLarge. CurveFitFailed
27	2	AY4	6A-rep3	-1				CtIsLarge. CurveFitFailed
27	3	AY4	6B-rep1	-1				CtIsLarge. CurveFitFailed
27	4	AY4	6B-rep2	-1				CtIsLarge. CurveFitFailed
27	5	AY4	6B-rep3	-1	34.69	88.15	1.82	CtIsLarge
27	6	AY4	6C-rep1	-1				CtIsLarge. CurveFitFailed
27	7	AY4	6C-rep2	-1				CtIsLarge. CurveFitFailed
27	8	AY4	6C-rep3	-1				CtIsLarge. CurveFitFailed
63	57	AY40	4A-rep1	-1	31.05	86.03	1.67	LowEfficiency. CtIsLarge. SaturationBaselineRatioIsLow
63	58	AY40	4A-rep2	-1				NoAmplification
63	59	AY40	4A-rep3	-1				NoAmplification
63	48	AY40	6A-rep1	-1				NoAmplification
63	49	AY40	6A-rep2	-1				NoAmplification
63	50	AY40	6A-rep3	-1				NoAmplification
63	51	AY40	6B-rep1	-1				NoAmplification
63	52	AY40	6B-rep2	-1				NoAmplification
63	53	AY40	6B-rep3	-1				NoAmplification
63	54	AY40	6C-rep1	-1				NoAmplification
63	55	AY40	6C-rep2	-1				NoAmplification
63	56	AY40	6C-rep3	-1				NoAmplification
1	9	AY41	4A-rep1	-1	30.36	80.65	1.85	CtIsLarge. MultipleMeltPeaks
1	10	AY41	4A-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
1	11	AY41	4A-rep3	-1				NoAmplification
1	0	AY41	6A-rep1	-1				NoAmplification
1	1	AY41	6A-rep2	-1				CurveFitFailed
1	2	AY41	6A-rep3	-1	28.98	80.91	1.87	
1	3	AY41	6B-rep1	-1				NoAmplification
1	4	AY41	6B-rep2	-1				CurveFitFailed
1	5	AY41	6B-rep3	-1	29.69	80.71	1.88	CtIsLarge
1	6	AY41	6C-rep1	-1				NoAmplification
1	7	AY41	6C-rep2	-1				CurveFitFailed
1	8	AY41	6C-rep3	-1				NoAmplification
10	9	AY42	4A-rep1	-1	34.21	87.68	1.74	LowEfficiency. CtIsLarge
10	10	AY42	4A-rep2	-1	33.32	89.16	1.72	LowEfficiency. CtIsLarge
10	11	AY42	4A-rep3	-1	33.2	89.51	1.77	LowEfficiency. CtIsLarge
10	0	AY42	6A-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	1	AY42	6A-rep2	-1	34.59	90.17	1.75	LowEfficiency. CtIsLarge
10	2	AY42	6A-rep3	-1	34.57	89.86	1.73	LowEfficiency. CtIsLarge
10	3	AY42	6B-rep1	-1	34.45	89.75	1.74	LowEfficiency. CtIsLarge
10	4	AY42	6B-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	5	AY42	6B-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	6	AY42	6C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
10	7	AY42	6C-rep2	-1	34.01	89.5	1.75	LowEfficiency. CtIsLarge
10	8	AY42	6C-rep3	-1	33.77	89.72	1.73	LowEfficiency. CtIsLarge
19	9	AY43	4A-rep1	-1	25.71	78.7	1.99	
19	10	AY43	4A-rep2	-1	25.49	78.62	2.01	
19	11	AY43	4A-rep3	-1	26.08	78.46	2.02	
19	0	AY43	6A-rep1	-1	29.83	78.25	1.97	CtIsLarge
19	1	AY43	6A-rep2	-1	25.63	78.72	2	
19	2	AY43	6A-rep3	-1	25.4	78.72	2	
19	3	AY43	6B-rep1	-1	26.16	78.73	1.98	
19	4	AY43	6B-rep2	-1	26.77	78.51	2.01	
19	5	AY43	6B-rep3	-1	27.54	78.48	1.99	
19	6	AY43	6C-rep1	-1	27.16	78.6	2.01	
19	7	AY43	6C-rep2	-1	25.48	78.63	2.01	
19	8	AY43	6C-rep3	-1	26.6	78.52	2.01	
28	9	AY44	4A-rep1	-1	21.09	76.79	2.01	
28	10	AY44	4A-rep2	-1	20.28	76.69	2	
28	11	AY44	4A-rep3	-1	20.49	76.72	2.02	
28	0	AY44	6A-rep1	-1	21.39	76.53	1.98	
28	1	AY44	6A-rep2	-1	19.33	76.82	1.99	
28	2	AY44	6A-rep3	-1	19.63	76.79	2.01	
28	3	AY44	6B-rep1	-1	19.24	76.76	2.04	
28	4	AY44	6B-rep2	-1	21.82	76.52	1.98	
28	5	AY44	6B-rep3	-1	21.19	76.65	1.99	
28	6	AY44	6C-rep1	-1	19.52	76.81	2.03	
28	7	AY44	6C-rep2	-1	19.85	76.72	2	
28	8	AY44	6C-rep3	-1	21.34	76.59	1.99	
37	9	AY45	4A-rep1	-1	20.89	90.38	1.96	
37	10	AY45	4A-rep2	-1	19.89	90.4	2	
37	11	AY45	4A-rep3	-1	19.94	90.38	1.99	
37	0	AY45	6A-rep1	-1	20.44	90.36	1.96	
37	1	AY45	6A-rep2	-1	20.46	90.37	1.99	
37	2	AY45	6A-rep3	-1	19.02	90.47	2.04	
37	3	AY45	6B-rep1	-1	19.48	90.48	2	
37	4	AY45	6B-rep2	-1	18.68	90.47	2.04	
37	5	AY45	6B-rep3	-1	19.94	90.39	1.98	
37	6	AY45	6C-rep1	-1	18.84	90.46	2.04	
37	7	AY45	6C-rep2	-1	19.11	90.42	2.02	
37	8	AY45	6C-rep3	-1	19.63	90.35	1.99	
46	9	AY46	4A-rep1	-1	27.19	87.06	1.86	MultipleMeltPeaks
46	10	AY46	4A-rep2	-1	25.68	87.19	1.88	MultipleMeltPeaks
46	11	AY46	4A-rep3	-1	25.87	86.97	1.88	MultipleMeltPeaks
46	0	AY46	6A-rep1	-1	28.71	86.94	1.85	
46	1	AY46	6A-rep2	-1	28.06	87.18	1.9	MultipleMeltPeaks
46	2	AY46	6A-rep3	-1	26.97	87.13	1.92	MultipleMeltPeaks
46	3	AY46	6B-rep1	-1	29.4	90.77	1.82	MultipleMeltPeaks
46	4	AY46	6B-rep2	-1	26.09	87.64	1.87	MultipleMeltPeaks
46	5	AY46	6B-rep3	-1	27.97	87.33	1.87	
46	6	AY46	6C-rep1	-1	26.85	91.15	1.88	MultipleMeltPeaks
46	7	AY46	6C-rep2	-1	26.62	90.35	1.88	
46	8	AY46	6C-rep3	-1	33.66	88.24	1.78	LowEfficiency. CtIsLarge
55	9	AY47	4A-rep1	-1	30.68	88.19	1.75	LowEfficiency. CtIsLarge
55	10	AY47	4A-rep2	-1	29.87	88.31	1.79	LowEfficiency. CtIsLarge
55	11	AY47	4A-rep3	-1	28.61	88.11	1.79	LowEfficiency
55	0	AY47	6A-rep1	-1	29.71	87.41	1.85	CtIsLarge
55	1	AY47	6A-rep2	-1				CurveFitFailed
55	2	AY47	6A-rep3	-1	28.54	87.79	1.82	
55	3	AY47	6B-rep1	-1	32.53	88.58	1.71	LowEfficiency. CtIsLarge
55	4	AY47	6B-rep2	-1	28.63	87.98	1.82	
55	5	AY47	6B-rep3	-1	28.48	88.18	1.83	
55	6	AY47	6C-rep1	-1	28.83	88.26	1.8	LowEfficiency
55	7	AY47	6C-rep2	-1	29.35	87.8	1.79	LowEfficiency
55	8	AY47	6C-rep3	-1	30.75	87.72	1.75	LowEfficiency. CtIsLarge
64	9	AY48	4A-rep1	-1				CtIsLarge. CurveFitFailed
64	10	AY48	4A-rep2	-1	34.61	83.83	1.85	CtIsLarge
64	11	AY48	4A-rep3	-1	34.27	85.13	1.87	CtIsLarge
64	0	AY48	6A-rep1	-1				NoAmplification
64	1	AY48	6A-rep2	-1				NoAmplification
64	2	AY48	6A-rep3	-1				CtIsLarge. CurveFitFailed
64	3	AY48	6B-rep1	-1				CtIsLarge. CurveFitFailed
64	4	AY48	6B-rep2	-1				CtIsLarge. CurveFitFailed
64	5	AY48	6B-rep3	-1	28.1	82.65	1.84	
64	6	AY48	6C-rep1	-1	34.48	83.02	1.86	CtIsLarge
64	7	AY48	6C-rep2	-1				CtIsLarge. CurveFitFailed
64	8	AY48	6C-rep3	-1				NoAmplification
0	69	AY49	4A-rep1	-1	28.98	74.28	1.91	
0	70	AY49	4A-rep2	-1	29.91	74.11	1.9	CtIsLarge
0	71	AY49	4A-rep3	-1	31.91	74	1.91	CtIsLarge
0	60	AY49	6A-rep1	-1	26.28	74.23	1.88	
0	61	AY49	6A-rep2	-1	27.75	74.14	1.89	
0	62	AY49	6A-rep3	-1	26.14	74.24	1.9	
0	63	AY49	6B-rep1	-1	27.98	74.22	1.9	
0	64	AY49	6B-rep2	-1	26.99	74.41	1.93	
0	65	AY49	6B-rep3	-1	26.67	74.41	1.92	
0	66	AY49	6C-rep1	-1	29.1	74.22	1.9	
